   1.9999999552965164E-002   3.9999999105930328E-002   0.0000000000000000        5.5647456723602971E-003   3.0966394398052657E-005
   3.9999999105930328E-002   3.9999999105930328E-002   0.0000000000000000        1.1107529835601825E-002   1.2337721904878471E-004
   5.9999998658895493E-002   3.9999999105930328E-002   0.0000000000000000        1.6606477652649995E-002   2.7577510002796369E-004
   7.9999998211860657E-002   3.9999999105930328E-002   0.0000000000000000        2.2039887288463619E-002   4.8575663168818017E-004
   9.9999994039535522E-002   3.9999999105930328E-002   0.0000000000000000        2.7386314570831169E-002   7.5001022577251956E-004
  0.11999999731779099        3.9999999105930328E-002   0.0000000000000000        3.2624662548994293E-002   1.0643686064357508E-003
  0.14000000059604645        3.9999999105930328E-002   0.0000000000000000        3.7734255839508422E-002   1.4238740637614754E-003
  0.15999999642372131        3.9999999105930328E-002   0.0000000000000000        4.2694927386471300E-002   1.8228568245360569E-003
  0.17999999225139618        3.9999999105930328E-002   0.0000000000000000        4.7487101621401503E-002   2.2550248204013133E-003
  0.19999998807907104        3.9999999105930328E-002   0.0000000000000000        5.2091866028766025E-002   2.7135625063589080E-003
  0.21999999880790710        3.9999999105930328E-002   0.0000000000000000        5.6491050910430586E-002   3.1912388329648602E-003
  0.23999999463558197        3.9999999105930328E-002   0.0000000000000000        6.0667288146603070E-002   3.6805198510629655E-003
  0.25999999046325684        3.9999999105930328E-002   0.0000000000000000        6.4604099399251033E-002   4.1736896591883076E-003
  0.28000000119209290        3.9999999105930328E-002   0.0000000000000000        6.8285950523071126E-002   4.6629710388393182E-003
  0.29999998211860657        3.9999999105930328E-002   0.0000000000000000        7.1698303015833492E-002   5.1406466553502780E-003
  0.31999999284744263        3.9999999105930328E-002   0.0000000000000000        7.4827700032278469E-002   5.5991846921206474E-003
  0.34000000357627869        3.9999999105930328E-002   0.0000000000000000        7.7661785969060329E-002   6.0313529999041354E-003
  0.35999998450279236        3.9999999105930328E-002   0.0000000000000000        8.0189372438203191E-002   6.4303354520328614E-003
  0.37999999523162842        3.9999999105930328E-002   0.0000000000000000        8.2400491729727521E-002   6.7898410373008937E-003
  0.39999997615814209        3.9999999105930328E-002   0.0000000000000000        8.4286410994629635E-002   7.1041990783556235E-003
  0.41999998688697815        3.9999999105930328E-002   0.0000000000000000        8.5839692981402274E-002   7.3684528911414030E-003
  0.43999999761581421        3.9999999105930328E-002   0.0000000000000000        8.7054204534213281E-002   7.5784345270846400E-003
  0.45999997854232788        3.9999999105930328E-002   0.0000000000000000        8.7925151485451963E-002   7.7308322637396759E-003
  0.47999998927116394        3.9999999105930328E-002   0.0000000000000000        8.8449099196294470E-002   7.8232431486359392E-003
  0.50000000000000000        3.9999999105930328E-002   0.0000000000000000        8.8623978327351458E-002   7.8542095345668604E-003
  0.51999998092651367        3.9999999105930328E-002   0.0000000000000000        8.8449099230818035E-002   7.8232431547430956E-003
  0.53999996185302734        3.9999999105930328E-002   0.0000000000000000        8.7925152594324679E-002   7.7308324587352798E-003
  0.56000000238418579        3.9999999105930328E-002   0.0000000000000000        8.7054203082428755E-002   7.5784342743167483E-003
  0.57999998331069946        3.9999999105930328E-002   0.0000000000000000        8.5839693118137286E-002   7.3684529146159855E-003
  0.59999996423721313        3.9999999105930328E-002   0.0000000000000000        8.4286413728625664E-002   7.1041995392330569E-003
  0.62000000476837158        3.9999999105930328E-002   0.0000000000000000        8.2400488877588648E-002   6.7898405672656105E-003
  0.63999998569488525        3.9999999105930328E-002   0.0000000000000000        8.0189372672305748E-002   6.4303354895779360E-003
  0.65999996662139893        3.9999999105930328E-002   0.0000000000000000        7.7661786233938768E-002   6.0313530410460014E-003
  0.68000000715255737        3.9999999105930328E-002   0.0000000000000000        7.4827695880823719E-002   5.5991840708330427E-003
  0.69999998807907104        3.9999999105930328E-002   0.0000000000000000        7.1698303339010394E-002   5.1406467016927486E-003
  0.71999996900558472        3.9999999105930328E-002   0.0000000000000000        6.8285950873540432E-002   4.6629710867035776E-003
  0.74000000953674316        3.9999999105930328E-002   0.0000000000000000        6.4604094095547779E-002   4.1736889739063913E-003
